,text,label
907,Makasih semuanyaaa mohon doanya yaaa,sms biasa
908,"Malem aja lah, jam 5 nanggung banget mw maghrib haha",sms biasa
909,Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk,sms biasa
910,Mandi?? Aku selesei isya mau bobo,sms biasa
911,Masak dikosan aku mau makan orek buatan kamu min,sms biasa
912,Masih boleh ikutan gaaaa wkwkwkwk,sms biasa
913,Masih ngerasa bersalah ama kalian sebenernya,sms biasa
914,Masih yang dekat sungai dulu kok diil 😁,sms biasa
915,Matikan services spt antivirus dll.,sms biasa
916,Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,sms biasa
917,Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(,sms biasa
918,Mau nitip ga saya lagi di gerlong.,sms biasa
919,"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",sms biasa
920,Mau yang apa? Sunday atau apa? Terus rasa slainya apa?,sms biasa
921,Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂,sms biasa
922,Merica jeruk nipis aku ajaa,sms biasa
923,Mgkin periksa nama id di view jg sep,sms biasa
924,Min kalo ada inpo kosan perbulan share ya 😆,sms biasa
925,Min lg dmn? Mo ngambil sertifikat yg kompas hihu,sms biasa
926,"minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh. ",sms biasa
927,Minggunya pengen ke lembang git seharian ngubek bandung :(,sms biasa
928,Minta email github nya dong.,sms biasa
929,Mohon maaf lahir dan batin ipa3😚😚,sms biasa
930,Mohon maaf pak semalam saya Sudah konfirmasi tidak ikut remedial. Tapi di nilainya kenapa ikut remedial ,sms biasa
931,Ga ada birthday nya ? Wkwk,sms biasa
932,"Mudah2an ya dil, besok mau coba ke telkom lg, doain yah (tear)",sms biasa
933,Mul snack satu lagi teteh kasih rafael ya,sms biasa
934,Mungkin aa nya tau kl wajah nama1 bakal beda sendiri pas gaya ini (up),sms biasa
935,"Murah nuy 30seorang, drpd naik angkot bisa 15rebu, belum ngetem, macet, gt",sms biasa
936,"Naik kelapa ledeng turun di ciateul, sebelum terminal bgt. Terus naik kalapa dayeuh kolot turun di depan kantor bgt.",sms biasa
937,nama table table pasien_irj dan gnti data_pasien. lupa,sms biasa
938,Nanti aku push aja ya kuota modem lg hbs,sms biasa
939,Nanti aku siaraan diil,sms biasa
940,Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg.,sms biasa
941,Nanti sync aja di github dekstop nya.,sms biasa
942,"Ngajak wida tuh, kan beliau habis seminar. Hihip",sms biasa
943,"Nikah juga proses put, kadang diatas, kadang dibawah, gak selalu enak enak wkwkwkwk",sms biasa
944,Nomor OTP anda adalah [8874] -Telkomsel-,sms biasa
945,Ntar aku kirim link nya,sms biasa
946,Numpang berteduh wkwk. Aku tak punya tempat tujuan~,sms biasa
947,"numpang promo yah, siapa tau ada yang berminat 😊 bisa liat di instagram nya ",sms biasa
948,"nama1  udh nama1 transfer, maacih nur 😊",sms biasa
949,"nama1 aku lg ngerjain tes ngoding di upi net, kalo mo pake motornya boleh, tp motornya jauh bgt",sms biasa
950,"nya sore we atuh gi, kalo mau pagi / siang weekend nya",sms biasa
951,Oh oke de. kalau selanjutnya isi deposit transfer kmn?,sms biasa
952,Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?,sms biasa
953,Oh pantesan tau gitu lgsg foto dipusatnya aja put,sms biasa
954,"Oh saya udh berangkat kayanya, ga ada koneksi..",sms biasa
955,Oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat,sms biasa
956,"oh, kelurahan dll dari data_pasien ternyata. butuh oge.",sms biasa
957,Oiya ya nama1  ih knapa bsa begitu?sayang bgt tabungannya :(,sms biasa
958,ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?,sms biasa
959,"ok,, kabarin yah, no m3 aku ke blokir, ga ada paket data, smsin aja ke asmul ya, ini kbtulan lagi free wife",sms biasa
960,ok. minta yang data dummy diagnosa_pasien ya. punten. makasih,sms biasa
961,"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?",sms biasa
962,Oke deh aku jg emang pengen ngumpul sih kapan lg :(,sms biasa
963,"Oke nama1, nanti udah beres bimbingan aku kesana",sms biasa
964,oke gais tp dsni udh redaan hujannya. dtggu ya,sms biasa
965,Oke kalau untuk dp harus berapa%?,sms biasa
966,"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*",sms biasa
967,oke. bentar aku solat dulu,sms biasa
968,Okeee kalau telor butuhnya segimana? ,sms biasa
969,Okeyyy malem aja ya bahas apa ajanya yg dibawa,sms biasa
970,Oo kalau kamu misalnya lanjut brp dit?,sms biasa
971,"ooh iya klo controler, ku kira td modelnya.",sms biasa
972,ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus,sms biasa
973,Ouhhh trs ngedeteksi apa dil? Output nya apa?,sms biasa
974,Pada ga aktif si tombol algoritma2 nya teh ga ngerti,sms biasa
975,pada ngampus jamber gais?,sms biasa
976,Padahal mau kesana tapi kyknya nama1 belum balik,sms biasa
977,Pagi bu saya dengan nama1 dari Bebek Komar ...sangat bisa bu untuk pesanan besok bu...menu yang di pesan apa ya bu...diantar ke mana ya...nuhun,sms biasa
978,"nama1  titip pesan, jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng2 bujuk nama1 kuliah lagi",sms biasa
979,Pak kalau seporsi berapa ya ?,sms biasa
980,Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.,sms biasa
981,Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ? ,sms biasa
982,Pak saya pake yang 6.0 malah bingung pak,sms biasa
983,"Pak, indeks nilai B gabisa diturunin lagi pak? Soalnya kemaren saya liat nilai udah B, terus tiba2 turun jadi B- karena penilaiannya pake + -",sms biasa
984,"Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih.",sms biasa
985,"Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1",sms biasa
986,Paket tadi sore mendadak habis.,sms biasa
987,"Paling seikhlasnya aja, yg mau nyumbang mangga, yg ngga, mangga gt",sms biasa
988,"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",sms biasa
989,"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",sms biasa
990,Paspor di perpanjang bayar nya brp nuy?,sms biasa
991,"Patah hatinya level tinggi, jd bisa quotes begitu put",sms biasa
992,"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838",sms biasa
993,Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016,sms biasa
994,"penuh nama1 , si nama1  juga nyari, udh penuh..",sms biasa
995,"Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan",sms biasa
996,"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",sms biasa
997,"persiapkan dengan dokumen draftnya diambil di ruang saya, slide presentasi tuk pengujian..",sms biasa
998,Perusahaannya apa aja kalau boleh tau?,sms biasa
999,"pesan dari nama1 : Assalamu'alaikum wr.wb. Pak, Indonesia Android Kejar bekerjasama dengan Depilkom mau mengadakan pelatihan Android level intermediate, masih ada slot 2 orang lagi, syaratnya sudah pernah membuat app android dan ngebuild menggunakan Android Studio, barang kali di kelas Bapak ada yang berminat. Nuhun.o ya pelatihannya mulai hari sabtu besok, 2 April, setiap sabtu selama 7 pertemuan, bertempat di lab praktikum kita.",sms biasa
1000,"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account ####  sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.",sms biasa
1001,Pilihannya hemat 2 jt atau lulus oct kan nanggung,sms biasa
1002,"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",sms biasa
1003,"Pokonya kalau ada yang mau push bilang aja usahain, bisi barengan push nya. Terus kalau push, pull dulu.",sms biasa
1004,pulang nya jam 8 (kecewa),sms biasa
1005,"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",sms biasa
1006,"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan ",sms biasa
1007,"nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk",sms biasa
1008,nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?,sms biasa
1009,Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,sms biasa
1010,"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",sms biasa
1011,"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",sms biasa
1012,"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",sms biasa
1013,Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja? ,sms biasa
1014,Salam jepret karet gelang. Hihip,sms biasa
1015,"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",sms biasa
1016,"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",sms biasa
1017,"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",sms biasa
1018,"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",sms biasa
1019,"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",sms biasa
1020,Saya brsik masih cuti bati ke kantor har rabu,sms biasa
1021,"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",sms biasa
1022,"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",sms biasa
1023,"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",sms biasa
1024,Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,sms biasa
1025,"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",sms biasa
1026,"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",sms biasa
1027,Scroll up down olshop nama1,sms biasa
1028,Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,sms biasa
1029,"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",sms biasa
1030,Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,sms biasa
1031,sekalian liburannya ke malaysia juga wkwk,sms biasa
1032,"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",sms biasa
1033,"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",sms biasa
1034,"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",sms biasa
1035,"Selamat siang, mau reservasi bandros perorangan apakah bisa?",sms biasa
1036,"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",sms biasa
1037,"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",sms biasa
1038,Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,sms biasa
1039,Selamat ulang tahun semoga panjang umur dan sehat selalu,sms biasa
1040,"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",sms biasa
1041,Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,sms biasa
1042,"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",sms biasa
1043,"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",sms biasa
1044,"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya  gak bisa :)  nanti gak ada habisnya turun terus.",sms biasa
1045,"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",sms biasa
1046,Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?,sms biasa
1047,"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",sms biasa
1048,Semoga Allah bersama kita Semua.,sms biasa
1049,semoga cepat sembuh pak.,sms biasa
1050,"semua udah masuk kok, cuma database sindo memang nggak real time.",sms biasa
1051,Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya? ,sms biasa
1052,Sep aku udh pull tp kenapa direpository git ga msk ke aku ya,sms biasa
1053,Sepupu ane baru masuk kuliah,sms biasa
1054,Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,sms biasa
1055,Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS,sms biasa
1056,silahkan berkas dambil di ruang saya,sms biasa
1057,"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",sms biasa
1058,Silahkan tebak umurnya~,sms biasa
1059,"soal ada multiple choice ada essay. Yg weka masuk ke essay, tapi ada juga file yang dikumpulkan.",sms biasa
1060,"Soalnya aku pernah ujug2 dtng, terus bapak nya bilang kalau mau bimbingan bls wa ya, biar saya bisa estimasi waktu, gitu",sms biasa
1061,Soalnya bapa mau liat database secara keseluruhan.,sms biasa
1062,Soalnya ini fitutnya lebih lengkap.,sms biasa
1063,Soalnya yang aku udah ditambahin,sms biasa
1064,"sok saya bebas gmna kalian, bsok hayu , jumat oke",sms biasa
1065,"Struktur Data, PLA, Skripsi, dan Sidang",sms biasa
1066,Subuh jg abis maghrib itu teh ahaha,sms biasa
1067,"Sudah pak di email, saya cantumkan direct link juga diemail kalo misalkan file google drive tidak bisa di download",sms biasa
1068,Sundae min sirup kiwi pake cochochips :*,sms biasa
1069,"supaya kita bisa mulai cepat, tolong posisi duduknya diatur dari awal, diberi jarak satu kolom kosong selang seling.",sms biasa
1070,"Tadi udah bertemu beliau pa. Kata beliau, pengujiannya bisanga besok pa.",sms biasa
1071,Tapi daging kurban mentahnya udah ga ada :3,sms biasa
1072,tapi kuliahnya sekarang. SP sebenarnya tidak boleh untuk kuliah yg ada praktikum.,sms biasa
1073,"Tapi masukin aja dulu, soalnya aku data pasien dari sana.",sms biasa
1074,Taqoballahu Minna waminkum. #SelamatMenyambutKemenangan,sms biasa
1075,Teh jadi mau ketemuan ,sms biasa
1076,Teh maaf kalau teteh sibuk gpp nanti bayar besok aja pas pengiriman ,sms biasa
1077,Temen * yg lain bisa juga ya di undang ke grup ini,sms biasa
1078,Terima kasih atas konfirmasinya. Orderan sedang kami proses.,sms biasa
1079,Terimakasih telah melakukan pengisian ulang dgn SN 41000795569091 senilai 20000.,sms biasa
1080,"Terimakasih, saat ini Anda masih terdaftar sebagai pelanggan TCash.",sms biasa
1081,Terimakasih. Paket 60 mb Anda telah aktif. Cek bonus *889#. Katalog Poin lengkap tsel.me/telkomselpoin. S&K berlaku,sms biasa
1082,Terlepas dr pelaku2 nya. Ambil dr sisi guru nya. Menarik bgt.,sms biasa
1083,Ternyata formatnya banyak berantakan dari odp ke google sheet. Saya sdg rapikan sambil buat soal. Besok subuh harap cek lagi ya.,sms biasa
1084,Tersrrah aja. Pagi juga nggak pa2,sms biasa
1085,"Terus kalau ada yang nanya, kita masuknya suka pagi sampai siang kadang juga siang sampai sore. Gimana dari sananha.",sms biasa
1086,tes toefl di balai bisa weekend ga?,sms biasa
1087,"Tiga kali juga dil, april, juli, sama okt",sms biasa
1088,nama1 udah diperpus nama1.. yuk kesini tika tugu diperpus ya,sms biasa
1089,nama1  kalau kelompok sistem pembelajaran bhs jepang itu siapa ajaa?,sms biasa
1090,nama1 kemaren kamera dan handycam waktu msceis pake kamera siapa aj?,sms biasa
1091,TOPUP pulsa Rp50000 berhasil via transfer ATM BNI kode trx 01123190427523627. Pulsa anda saat ini Rp 54205. Terima kasih telah menggunakan INDOSAT OOREDOO,sms biasa
1092,"Tp aku gak tertarik gt sih diperusahaan itu, org it nya baru satu ",sms biasa
1093,Tp aku masih lucu ngebayangin kalian pacaran teh hahahaha,sms biasa
1094,Tp baru tau teori doang sih...... Da blm ngerasain yg rumit2,sms biasa
1095,Tp belum pasti ya. Kalau ada temen mah mau. Soalnya ga ada halangan untuk hdr kyknya hihi,sms biasa
1096,Tp berapa lama lagi ya Pak?,sms biasa
1097,Tp klo jd mmber mh bsa lbh murah dil,sms biasa
1098,Traveloka.com: Your e-ticket summary 25-07-2016/15:30/XPRESS XN-738/PDG-BDO/DZZZZ Total: 1 passenger(s),sms biasa
1099,Tunggu aja dulu di lobi bawah kalo saya belum datang ya...,sms biasa
1100,Udah aa aa semua sih. Makan mah sama cewek2. Lupa ih mukanya dy aku gak bisa nginget wajah hahaha,sms biasa
1101,"udah di benerin, kamu jangan sync dulu. backup filenya baru sync terus push dengan file kamu.",sms biasa
1102,"Udah di beres2in, tp lampu depannya ada yg mati kl gasalah",sms biasa
1103,Udah lama ga bimbingan 😂,sms biasa
1104,Udh teh kata bapa bsk kekantor cuman blm dbls lg jamber.. jd blm pasti jg,sms biasa
1105,"nama1, ntar bilang aja ke kaka kamu, pas instal ulang gagal ngeformat C nya, ada error tpi semua data di C nya udah keformat. Pas mau nyoba instal windows nya, muncul error yg sama, error code 0x80070057. Kemungkinan ada yg rusak di harddisk nya.",sms biasa
1106,Untuk ayam bakar atau rica rica brp Pak?,sms biasa
1107,"untuk dwm soal klasifikasi, algoritma yang menjadi dasar adalah random forest dengan akurasi model kira2 0.8. Setelah menggunakan data test (data yg saya berikan kemarin di UAS untuk diprediksi), akurasi yg didapat adalah 0.75. Jika mhs mendapat akurasi 0.75 dia akan mendapat nilai maksimal (20point). Akurasi tertinggi 0.77 diperoleh oleh nama1",sms biasa
1108,"Untuk yg kontrak game prog (dan juga dwm): kita jadwalkan untuk ikut Gemastik. Ini kompetisi terbesar antar prodi ilkom/IF, dan kita punya peluang besar untuk bidang ini.",sms biasa
1109,"Urang mah kayanya dah jumatan, tapi jam 2an. Mau ke pa lala dulu bentar.",sms biasa
1110,Usul: Anak sospol dan yg berminat turun deh. Pelajari ttg ini,sms biasa
1111,Waaah keren kang,sms biasa
1112,Waalaikumsalam. Jumat ya pukul 9.,sms biasa
1113,Waalaikumsalamin apa yg dpt saya bantu min?,sms biasa
1114,Wah iya dy?haha sabar bgt anaknya teh jd we aku yg gtau diri ngomong seenaknya :(,sms biasa
1115,wah mantap(ok) btw nge-cc perihal sponsor jg ya osnnya.. semoga yg terbaik utk kemakom,sms biasa
1116,"wah repot kalo asumsinya gitu, kadang ada yg ganti kelompok. biasakan setiap dokumen itu ada nama, klau saya print lalu saya periksanya offline bingung kan mau dimasukkan ke mana kalau gak ada nama satupun.",sms biasa
1117,Waktu itu malas sep hihi. Dilihat jd lebih rapih aja 😆👍,sms biasa
1118,Wid jgn plg sebelum ketemu aku. Aku brgkt jam 5 hehe,sms biasa
1119,Wihh nyimper kopernya dmn? Motor gigi kan?,sms biasa
1120,wisudaan kan hari jumat,sms biasa
1121,"Wkwk tumben kar biasanya masing2 punya sendiri kar, sampe yg sewarna ada 3",sms biasa
1122,"Wooh ada yg mau nikah lagi, udah lulus langsung diiket",sms biasa
1123,Ya ampuun pak jendral wk,sms biasa
1124,"ya masuk aja, belum ada tugas/quiz kok. cuma perlu ngejar dikit. Materinya sekarang sudah sampai location aware app. pertemuan berikutnya masuk ke sensor.",sms biasa
1125,"ya nggk jd masalh, toh model bisa diload dicontroler mana aja kan?",sms biasa
1126,Yah saya dikostan temen dil. Hihi,sms biasa
1127,"yahh masih lama ya, urgent ini wkwk",sms biasa
1128,"Yang ada waktu luang besok pada futsal ya jam 4 di sampoerna, s Jangan ngaret",sms biasa
1129,Yang sinonim bukan?,sms biasa
1130,"Yaudah gausah babakaran atuh, yg pake kompor aja. Lagian ribet kan nyalain arengnya",sms biasa
1131,"Yaudah sekarang mah eta harddisk di laptop maneh keluarin terus dijadiin harddisk external aja.. cari temen yang punya case nya.. entar datanya copy-in, paling maneh ngerjain di luar dulu aja ga di laptop itu",sms biasa
1132,"yaudah, minta data dummy untuk diagnosa_pasien dong",sms biasa
1133,"Yg butuh kosan perbulan bisa langsung ditempatin. Lokasi di gang samping gokana setiabudi, khusus cewe jam bebas, bersih, fasilitas kasur sama lemari kunci pegang masing2. Harga 725/bulan. Bisa hub ####  id line: titaniadbl",sms biasa
1134,"Yg dian ge waktu itu yudisium akhirnya sore2, ga dibarengin sama nondik sampe jam 6kurang keluar yudisium teh",sms biasa
1135,Yg mau ngampus aku pengen titip bawain SKL aku di prodi😭,sms biasa
1136,Yg ragu sm bulet/datar atau yg pgn ikutan debat kusir :v,sms biasa
1137,Yg sebelah warteg bahri apa sebrangnya? Yg 15,sms biasa
1138,"Yooo sama2, oke nanti aku umumin di grup kelas",sms biasa
1139,😁 sebelumnya ga ad nulis kerudung. Kirain warna jins,sms biasa
1140,Mba mau kirim 300 ya,sms biasa
1141,nama1  beaok bwrangkat pagi...mau cas atay tranfer?,sms biasa
1142,No bri atas nama kamu mana,sms biasa
